date;sun_asc;sun_dec;sun_dis;moon_asc;moon_dec;moon_dis;mercury_asc;mercury_dec;mercury_dis;venus_asc;venus_dec;venus_dis;mars_asc;mars_dec;mars_dis;jupiter_asc;jupiter_dec;jupiter_dis;saturn_asc;saturn_dec;saturn_dis;uranus_asc;uranus_dec;uranus_dis;neptune_asc;neptune_dec;neptune_dis;pluto_asc;pluto_dec;pluto_dis
2012-11-15;231.14650869638874;-18.65355026155727;0.989034105526479;254.86994820620924;-20.894582400610403;0.002396294596301339;236.2562556446479;-20.162403114184528;0.6800775706864095;200.93355635743202;-6.878665862671008;1.3390538488488957;268.66643856039803;-24.539191325784063;2.101967390234978;72.32818095573232;21.614020502126227;4.10877042659304;213.35461768785862;-11.029891488646648;10.711165567075764;4.825161795559062;1.2871312301659268;19.392592329941937;332.65843647175194;-11.919528136747394;29.85853938348928;278.2749814290384;-19.781191379131748;33.032963467556414
2012-11-16;232.17846065908654;-18.902227651566896;0.9888136712216202;270.93136737641544;-20.399477218461605;0.002415636464589529;234.9870521079856;-19.536266757960853;0.6770200405425301;202.08602889141656;-7.33207544231879;1.3444621323923909;269.49520535994054;-24.547608045318306;2.104961070921584;72.19784530483986;21.600343999637712;4.103981089188877;213.46704007288423;-11.067694517398905;10.705708017583817;4.80468161824404;1.278899307046477;19.405694236288145;332.66099799113414;-11.918382635805777;29.875721206242666;278.30428204712103;-19.782450967891037;33.04532491386923
2012-11-17;233.21383614446492;-19.145293107901008;0.9885953193551245;286.40817822227933;-18.51466892848296;0.002444510981187599;233.68435244805215;-18.889980538093877;0.677006184528145;203.2414036785024;-7.783374274241351;1.3498328144254501;270.32511482865704;-24.551578407816656;2.107934347608118;72.0657778318659;21.58643008761181;4.099487040684288;213.57909567706182;-11.105259546366513;10.700005497794656;4.784850739908713;1.2709550445212288;19.418994322914145;332.66410777707364;-11.917037895317113;29.89293253742073;278.3339388602816;-19.78366836697618;33.057472083770534
2012-11-18;234.25258796708354;-19.382637383870833;0.9883794065486299;301.03417544113256;-15.510360360994971;0.0024797959971853615;232.391188483005;-18.241221020160847;0.6801278891095804;204.39979862872903;-8.232345889570684;1.3551661605610286;271.1560767006625;-24.5510836931802;2.110887574754328;71.93207495724346;21.572283407677734;4.095290521893195;213.69075774390697;-11.142576895810256;10.694059572904893;4.765671134858293;1.2632987868879413;19.432487852675187;332.6677580211208;-11.915495797197114;29.910167793966156;278.3639361774917;-19.7848418132067;33.06940159954577
2012-11-19;235.29467449744658;-19.614153737996375;0.9881663236010826;314.75125570388906;-11.711101712477268;0.0025182061645286254;231.15063280505132;-17.60905768161116;0.6863913784275153;205.56133791011285;-8.67877503900282;1.3604624224163366;271.9880066568378;-24.546105716143188;2.1138211940305376;71.79683825406057;21.557908666928693;4.091393553652858;213.80200442385748;-11.179637996912572;10.687871874744623;4.74714815632136;1.2559322895709573;19.44617008443133;332.671944555429;-11.913756359956322;29.927421499262334;278.3942628171323;-19.785968387366957;33.0811102621014
2012-11-20;236.34005910518178;-19.839738603661655;0.9879564654539676;327.65941866581096;-7.425283820148535;0.0025567642038824743;230.00267583298756;-17.01238728155033;0.695714760259795;206.72615070907446;-9.12244766698392;1.3657218161375642;272.82082670582537;-24.53662784160991;2.116735705277727;71.66017393736603;21.54331172084805;4.0877979728799545;213.9128184265512;-11.216435947914277;10.681444067593446;4.729290507341683;1.2488588140360006;19.460036297392836;332.67666704997185;-11.911818270832443;29.94468828514192;278.42491211522935;-19.787045142329696;33.092595021317464
2012-11-21;237.38870781364844;-20.05929161916963;0.9877502100079523;339.9437629296345;-2.9138497206426943;0.0025930957987725977;228.9815701916461;-16.468355527022645;0.7079334212987457;207.89436864786495;-9.563150363508338;1.3709445119047303;273.65446373581557;-24.522635600013167;2.119631640226369;71.52219115384393;21.528500054149756;4.084505462642777;214.0231853968674;-11.252965373726186;10.674777826662597;4.7121089709974635;1.2420826387830424;19.47408180094629;332.68192780576004;-11.909679698502552;29.961962882529974;278.4558804388316;-19.788069863685347;33.10385294657232
2012-11-22;238.44058671010868;-20.272715258778383;0.9875479056317362;351.8176472527797;1.6111871020816735;0.002625546101296713;228.11403224466562;-15.991060623607652;0.7228122926505937;209.06612317350306;-10.000669675415867;1.376130631570451;274.4888476460076;-24.50411681901715;2.122509542303561;71.38300024605398;21.513482713813474;4.081517573670137;214.13309219188997;-11.289221930990603;10.667874827309843;4.69561496511313;1.2356084415025175;19.48830193485551;332.687730246;-11.907338929714683;29.97924010732132;278.4871654506377;-19.789041305078868;33.114881202228986
2012-11-23;239.49566000997933;-20.47991441714603;0.9873498650613239;3.488651552019381;5.974490963303229;0.002653156017670132;227.4184622748094;-15.590742354855449;0.7400628472567141;210.2415436414311;-10.434791585860005;1.3812802507240192;275.323909967568;-24.48106149306105;2.1253699525568153;71.24271165362879;21.498270018902662;4.078835738150382;214.2425257286977;-11.325201831322381;10.660736741376027;4.679819571958888;1.2294408586874748;19.502692064622682;332.6940778417699;-11.90479468731499;29.996514845920167;278.51876490773185;-19.78995909971785;33.12567702921648
2012-11-24;240.55388881331635;-20.680796139552456;0.9871563630330007;15.139592853958256;10.022901301012565;0.002675546380941806;226.90511713854843;-15.273518363602456;0.7593622139766054;211.42075605970726;-10.865301233333971;1.3863934024125875;276.15958304376886;-24.453461630493305;2.128213400415016;71.10143536407402;21.482873298223193;4.076461278050055;214.3514723545539;-11.360901522612211;10.653365237216626;4.66473302808993;1.2235842416989466;19.51724757547429;332.70097351499373;-11.902046252822272;30.01378204271064;278.5506760022291;-19.790823608293536;33.13623773188822
